ID,Description,Data_type,Method_WES,N_WES,N_Case_WES,N_Control_WES,Gender_specific,URL
20003_1140868456,Treatment/medication code: oestradiol product,Binary,LR,46191,15,46176,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140868456.fastGWA.gz
20003_1141167932,Treatment/medication code: rizatriptan,Binary,LR,46191,45,46146,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141167932.fastGWA.gz
20003_1141167848,Treatment/medication code: asasantin retard m/r capsule,Binary,LR,46191,5,46186,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141167848.fastGWA.gz
20003_1140923738,Treatment/medication code: femseven 50 patch,Binary,LR,46191,23,46168,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140923738.fastGWA.gz
20003_1140879658,Treatment/medication code: chlorpromazine,Binary,LR,46191,12,46179,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140879658.fastGWA.gz
20003_1140888512,Treatment/medication code: amiloride,Binary,LR,46191,25,46166,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140888512.fastGWA.gz
20003_1140922804,Treatment/medication code: premique 0.625mg/5mg tablet,Binary,LR,46191,97,46094,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140922804.fastGWA.gz
20003_1140882728,Treatment/medication code: otomize ear spray,Binary,LR,46191,25,46166,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140882728.fastGWA.gz
20003_1141151288,Treatment/medication code: naramig 2.5mg tablet,Binary,LR,46191,22,46169,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141151288.fastGWA.gz
20003_1141157418,Treatment/medication code: budesonide product,Binary,LR,46191,18,46173,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141157418.fastGWA.gz
20003_1140872058,Treatment/medication code: migril tablet,Binary,LR,46191,3,46188,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140872058.fastGWA.gz
20003_1140862476,Treatment/medication code: beclazone 50 inhaler,Binary,LR,46191,99,46092,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140862476.fastGWA.gz
20003_1140863144,Treatment/medication code: zopiclone,Binary,LR,46191,162,46029,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140863144.fastGWA.gz
20003_1140865578,Treatment/medication code: mesalazine,Binary,LR,46191,79,46112,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140865578.fastGWA.gz
20003_1140916790,Treatment/medication code: evorel 25 patch,Binary,LR,46191,81,46110,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140916790.fastGWA.gz
20003_1141180212,Treatment/medication code: escitalopram,Binary,LR,46191,79,46112,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141180212.fastGWA.gz
20003_1140911730,Treatment/medication code: flax oil tablet,Binary,LR,46191,70,46121,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140911730.fastGWA.gz
20003_1140926430,Treatment/medication code: climesse tablet,Binary,LR,46191,16,46175,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140926430.fastGWA.gz
20003_1141168684,Treatment/medication code: xenical 120mg capsule,Binary,LR,46191,33,46158,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141168684.fastGWA.gz
20003_1141152590,Treatment/medication code: glimepiride,Binary,LR,46191,26,46165,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141152590.fastGWA.gz
20003_1141176570,Treatment/medication code: fosamax 5mg tablet,Binary,LR,46191,48,46143,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141176570.fastGWA.gz
20003_1140874930,Treatment/medication code: prednisolone,Binary,LR,46191,350,45841,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140874930.fastGWA.gz
20003_1140870862,Treatment/medication code: calcichew forte 2.5g chewable tablet,Binary,LR,46191,27,46164,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140870862.fastGWA.gz
20003_1140923348,Treatment/medication code: co-proxamol,Binary,LR,46191,26,46165,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140923348.fastGWA.gz
20003_1140883468,Treatment/medication code: clonidine,Binary,LR,46191,54,46137,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140883468.fastGWA.gz
20003_1141145660,Treatment/medication code: valsartan,Binary,LR,46191,192,45999,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141145660.fastGWA.gz
20003_1140882946,Treatment/medication code: livial 2.5mg tablet,Binary,LR,46191,70,46121,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140882946.fastGWA.gz
20003_1140874790,Treatment/medication code: betamethasone,Binary,LR,46191,67,46124,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140874790.fastGWA.gz
20003_1140863152,Treatment/medication code: diazepam,Binary,LR,46191,115,46076,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140863152.fastGWA.gz
20003_1140879424,Treatment/medication code: alverine,Binary,LR,46191,31,46160,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140879424.fastGWA.gz
20003_1140911736,Treatment/medication code: ginseng product,Binary,LR,46191,58,46133,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140911736.fastGWA.gz
20003_1140888386,Treatment/medication code: iron product,Binary,LR,46191,145,46046,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140888386.fastGWA.gz
20003_1141180392,Treatment/medication code: cefalexin,Binary,LR,46191,24,46167,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141180392.fastGWA.gz
20003_1140865580,Treatment/medication code: asacol 400mg e/c tablet,Binary,LR,46191,64,46127,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140865580.fastGWA.gz
20003_1141162824,Treatment/medication code: detrusitol 1mg tablet,Binary,LR,46191,63,46128,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141162824.fastGWA.gz
20003_1141187810,Treatment/medication code: tadalafil,Binary,LR,46191,63,46128,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141187810.fastGWA.gz
20003_1140857636,Treatment/medication code: prempak 0.625 tablet,Binary,LR,46191,82,46109,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140857636.fastGWA.gz
20003_1140871472,Treatment/medication code: naprosyn 250mg tablet,Binary,LR,46191,32,46159,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140871472.fastGWA.gz
20003_1140888646,Treatment/medication code: felodipine,Binary,LR,46191,422,45769,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140888646.fastGWA.gz
20003_1141153026,Treatment/medication code: lercanidipine,Binary,LR,46191,97,46094,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141153026.fastGWA.gz
20003_1141187814,Treatment/medication code: cialis 10mg tablet,Binary,LR,46191,34,46157,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141187814.fastGWA.gz
20003_1141168554,Treatment/medication code: migraleve tablet,Binary,LR,46191,51,46140,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141168554.fastGWA.gz
20003_1141150754,Treatment/medication code: alphagan 0.2% eye drops,Binary,LR,46191,10,46181,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141150754.fastGWA.gz
20003_1140864184,Treatment/medication code: dovonex 50micrograms/g cream,Binary,LR,46191,18,46173,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140864184.fastGWA.gz
20003_1141189094,Treatment/medication code: avandamet 1mg / 500mg tablet,Binary,LR,46191,11,46180,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141189094.fastGWA.gz
20003_1140874718,Treatment/medication code: glibenclamide,Binary,LR,46191,4,46187,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140874718.fastGWA.gz
20003_1140880086,Treatment/medication code: calcipotriol,Binary,LR,46191,26,46165,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140880086.fastGWA.gz
20003_1141200004,Treatment/medication code: pregabalin,Binary,LR,46191,130,46061,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141200004.fastGWA.gz
20003_1141182628,Treatment/medication code: tiotropium,Binary,LR,46191,178,46013,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141182628.fastGWA.gz
20003_1141169520,Treatment/medication code: cosopt 2%/0.5% eye drops,Binary,LR,46191,44,46147,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141169520.fastGWA.gz
20003_1140916288,Treatment/medication code: efexor 37.5mg tablet,Binary,LR,46191,18,46173,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140916288.fastGWA.gz
20003_1140865654,Treatment/medication code: codeine phosphate+kaolin 10mg/3g/10ml mixture,Binary,LR,46191,12,46179,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140865654.fastGWA.gz
20003_1140870512,Treatment/medication code: cyanocobalamin product,Binary,LR,46191,20,46171,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140870512.fastGWA.gz
20003_1140909790,Treatment/medication code: chlorphenamine,Binary,LR,46191,20,46171,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140909790.fastGWA.gz
20003_1140862380,Treatment/medication code: becloforte 250micrograms inhaler,Binary,LR,46191,44,46147,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140862380.fastGWA.gz
20003_1140909702,Treatment/medication code: sulfasalazine,Binary,LR,46191,100,46091,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140909702.fastGWA.gz
20003_1140884464,Treatment/medication code: dihydrocodeine,Binary,LR,46191,132,46059,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140884464.fastGWA.gz
20003_1140881472,Treatment/medication code: lacri-lube eye ointment,Binary,LR,46191,58,46133,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140881472.fastGWA.gz
20003_1140868538,Treatment/medication code: sustanon 100 oily injection,Binary,LR,46191,6,46185,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140868538.fastGWA.gz
20003_1141167334,Treatment/medication code: colofac-100 tablet,Binary,LR,46191,47,46144,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141167334.fastGWA.gz
20003_1141177532,Treatment/medication code: nexium 20mg tablet,Binary,LR,46191,73,46118,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141177532.fastGWA.gz
20003_1140921828,Treatment/medication code: dicloflex 25mg e/c tablet,Binary,LR,46191,41,46150,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140921828.fastGWA.gz
20003_1140926780,Treatment/medication code: adizem-xl plus m/r capsule,Binary,LR,46191,21,46170,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140926780.fastGWA.gz
20003_1140882236,Treatment/medication code: seroxat 20mg tablet,Binary,LR,46191,46,46145,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140882236.fastGWA.gz
20003_1140879798,Treatment/medication code: terazosin,Binary,LR,46191,14,46177,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140879798.fastGWA.gz
20003_1140882626,Treatment/medication code: betnesol 0.1% eye/ear/nose drops,Binary,LR,46191,12,46179,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140882626.fastGWA.gz
20003_1140882722,Treatment/medication code: maxidex eye drops,Binary,LR,46191,14,46177,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140882722.fastGWA.gz
20003_1140870956,Treatment/medication code: alfacalcidol,Binary,LR,46191,29,46162,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140870956.fastGWA.gz
20003_1140926592,Treatment/medication code: estraderm mx 25 patch,Binary,LR,46191,63,46128,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140926592.fastGWA.gz
20003_1140912228,Treatment/medication code: b12 - cyanocobalamin prep,Binary,LR,46191,11,46180,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140912228.fastGWA.gz
20003_1140883568,Treatment/medication code: oxybutynin,Binary,LR,46191,105,46086,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140883568.fastGWA.gz
20003_1140879628,Treatment/medication code: dothiepin,Binary,LR,46191,11,46180,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140879628.fastGWA.gz
20003_1141157324,Treatment/medication code: loratadine product,Binary,LR,46191,10,46181,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141157324.fastGWA.gz
20003_1140868372,Treatment/medication code: climaval 1mg tablet,Binary,LR,46191,77,46114,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140868372.fastGWA.gz
20003_1140875990,Treatment/medication code: hypromellose,Binary,LR,46191,96,46095,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140875990.fastGWA.gz
20003_1140878036,Treatment/medication code: diclofenac sodium+misoprostol,Binary,LR,46191,26,46165,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140878036.fastGWA.gz
20003_1140882800,Treatment/medication code: eumovate cream,Binary,LR,46191,43,46148,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140882800.fastGWA.gz
20003_1141200564,Treatment/medication code: duloxetine,Binary,LR,46191,41,46150,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141200564.fastGWA.gz
20003_1140872112,Treatment/medication code: epanutin 25mg capsule,Binary,LR,46191,31,46160,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140872112.fastGWA.gz
20003_1140879464,Treatment/medication code: loperamide,Binary,LR,46191,134,46057,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140879464.fastGWA.gz
20003_1141145638,Treatment/medication code: nasobec aqueous 50micrograms nasal spray,Binary,LR,46191,25,46166,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141145638.fastGWA.gz
20003_1140869034,Treatment/medication code: ortho-gynest 500micrograms pessary,Binary,LR,46191,39,46152,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140869034.fastGWA.gz
20003_1140872228,Treatment/medication code: gabapentin,Binary,LR,46191,230,45961,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140872228.fastGWA.gz
20003_1140875392,Treatment/medication code: plaquenil 200mg tablet,Binary,LR,46191,22,46169,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140875392.fastGWA.gz
20003_1141157458,Treatment/medication code: hypromellose product,Binary,LR,46191,26,46165,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141157458.fastGWA.gz
20003_1141195232,Treatment/medication code: budesonide+formoterol,Binary,LR,46191,44,46147,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141195232.fastGWA.gz
20003_1140869346,Treatment/medication code: cilest tablet,Binary,LR,46191,20,46171,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140869346.fastGWA.gz
20003_2038459814,Treatment/medication code: digoxin,Binary,LR,46191,115,46076,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_2038459814.fastGWA.gz
20003_1140857620,Treatment/medication code: depo-provera 50mg/1ml injection,Binary,LR,46191,28,46163,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140857620.fastGWA.gz
20003_1141192000,Treatment/medication code: dutasteride,Binary,LR,46191,33,46158,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141192000.fastGWA.gz
20003_1140879806,Treatment/medication code: diltiazem,Binary,LR,46191,101,46090,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140879806.fastGWA.gz
20003_1141187776,Treatment/medication code: nurofen 200mg tablet,Binary,LR,46191,28,46163,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141187776.fastGWA.gz
20003_1140861778,Treatment/medication code: dipyridamole,Binary,LR,46191,75,46116,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140861778.fastGWA.gz
20003_1140909874,Treatment/medication code: vitamin b6 preparation,Binary,LR,46191,39,46152,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140909874.fastGWA.gz
20003_1140867504,Treatment/medication code: priadel 200mg m/r tablet,Binary,LR,46191,28,46163,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140867504.fastGWA.gz
20003_1141172928,Treatment/medication code: neoclarityn 5mg tablet,Binary,LR,46191,62,46129,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141172928.fastGWA.gz
20003_1140867444,Treatment/medication code: risperidone,Binary,LR,46191,14,46177,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140867444.fastGWA.gz
20003_1141167708,Treatment/medication code: beclomist 50micrograms nasal spray,Binary,LR,46191,15,46176,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141167708.fastGWA.gz
20003_1140870306,Treatment/medication code: iron+folic acid,Binary,LR,46191,11,46180,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140870306.fastGWA.gz
20003_1140872694,Treatment/medication code: flucloxacillin,Binary,LR,46191,10,46181,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140872694.fastGWA.gz
20003_1141172838,Treatment/medication code: depakote 250mg e/c tablet,Binary,LR,46191,13,46178,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141172838.fastGWA.gz
20003_1140867878,Treatment/medication code: sertraline,Binary,LR,46191,249,45942,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140867878.fastGWA.gz
20003_1140864952,Treatment/medication code: lisinopril+hydrochlorothiazide 10mg/12.5mg tablet,Binary,LR,46191,23,46168,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140864952.fastGWA.gz
20003_1141179914,Treatment/medication code: bimatoprost,Binary,LR,46191,31,46160,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141179914.fastGWA.gz
20003_1140911680,Treatment/medication code: starflower oil,Binary,LR,46191,54,46137,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140911680.fastGWA.gz
20003_1140888510,Treatment/medication code: verapamil,Binary,LR,46191,82,46109,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140888510.fastGWA.gz
20003_1140884696,Treatment/medication code: clobetasone,Binary,LR,46191,16,46175,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140884696.fastGWA.gz
20003_1140868550,Treatment/medication code: finasteride,Binary,LR,46191,130,46061,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140868550.fastGWA.gz
20003_1140872290,Treatment/medication code: lamotrigine,Binary,LR,46191,67,46124,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140872290.fastGWA.gz
20003_1141167940,Treatment/medication code: maxalt 5mg tablet,Binary,LR,46191,24,46167,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141167940.fastGWA.gz
20003_1140871984,Treatment/medication code: dixarit 25mcg tablet,Binary,LR,46191,6,46185,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140871984.fastGWA.gz
20003_1140872198,Treatment/medication code: sodium valproate,Binary,LR,46191,51,46140,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140872198.fastGWA.gz
20003_1141180936,Treatment/medication code: calcium carbonate+colecalciferol 1.25g/5micrograms tablet,Binary,LR,46191,34,46157,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141180936.fastGWA.gz
20003_1140881938,Treatment/medication code: beclomethasone dipropionate+salbutamol,Binary,LR,46191,19,46172,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140881938.fastGWA.gz
20003_1140875420,Treatment/medication code: baclofen,Binary,LR,46191,51,46140,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140875420.fastGWA.gz
20003_1141168948,Treatment/medication code: viagra 100mg tablet,Binary,LR,46191,8,46183,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141168948.fastGWA.gz
20003_1140861088,Treatment/medication code: nifedipine,Binary,LR,46191,89,46102,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1140861088.fastGWA.gz
20003_1141145668,Treatment/medication code: diovan 40mg capsule,Binary,LR,46191,45,46146,,http://data.qld.edu.au/public/Q1031/UKB_WES/20003_1141145668.fastGWA.gz
