ID,Description,Data_type,Method,N,N_Case,N_Control,Gender_specific,URL
20003_1140875632,Treatment/medication code: movelat gel,Binary,LR,456276,156,456120,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140875632.v1.fastGWA.gz
20003_1140854076,Treatment/medication code: macrogol ointment,Binary,LR,456276,103,456173,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140854076.v1.fastGWA.gz
20003_1140877892,Treatment/medication code: voltarol emulgel,Binary,LR,456276,252,456024,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140877892.v1.fastGWA.gz
20003_1140910832,Treatment/medication code: sodium warfarin,Binary,LR,456276,378,455898,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140910832.v1.fastGWA.gz
20003_1140862266,Treatment/medication code: phyllocontin continus 225mg m/r tablet,Binary,LR,456276,161,456115,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140862266.v1.fastGWA.gz
20003_1141178052,Treatment/medication code: zapain caplet,Binary,LR,456276,155,456121,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1141178052.v1.fastGWA.gz
20003_1140862526,Treatment/medication code: sodium cromoglycate,Binary,LR,456276,118,456158,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140862526.v1.fastGWA.gz
20003_1140881320,Treatment/medication code: magnesium carbonate,Binary,LR,456276,150,456126,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140881320.v1.fastGWA.gz
20003_1140884560,Treatment/medication code: nefopam,Binary,LR,456276,112,456164,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140884560.v1.fastGWA.gz
20003_1140875630,Treatment/medication code: movelat cream,Binary,LR,456276,89,456187,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140875630.v1.fastGWA.gz
20003_1141200708,Treatment/medication code: strontium product,Binary,LR,456276,138,456138,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1141200708.v1.fastGWA.gz
20003_1141180592,Treatment/medication code: perindopril+indapamide,Binary,LR,456276,96,456180,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1141180592.v1.fastGWA.gz
20003_1140928284,Treatment/medication code: moxonidine,Binary,LR,456276,390,455886,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140928284.v1.fastGWA.gz
20003_1141172698,Treatment/medication code: monomax xl 60mg m/r tablet,Binary,MLM,456276,127,456149,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1141172698.v1.fastGWA.gz
20003_1140864966,Treatment/medication code: salbutamol+ipratropium 100micrograms/20micrograms inhaler,Binary,LR,456276,96,456180,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140864966.v1.fastGWA.gz
20003_1141168322,Treatment/medication code: plavix 75mg tablet,Binary,LR,456276,208,456068,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1141168322.v1.fastGWA.gz
20003_1140888762,Treatment/medication code: ismn - isosorbide mononitrate,Binary,MLM,456276,260,456016,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140888762.v1.fastGWA.gz
20003_1140910766,Treatment/medication code: nicorandil,Binary,LR,456276,1452,454824,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140910766.v1.fastGWA.gz
20003_1140878498,Treatment/medication code: polytar liquid,Binary,LR,456276,100,456176,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140878498.v1.fastGWA.gz
20003_1140868120,Treatment/medication code: trifluoperazine,Binary,LR,456276,92,456184,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140868120.v1.fastGWA.gz
20003_1141177600,Treatment/medication code: rosiglitazone,Binary,MLM,456276,643,455633,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1141177600.v1.fastGWA.gz
20003_1140878172,Treatment/medication code: tears naturale eye drops,Binary,LR,456276,128,456148,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140878172.v1.fastGWA.gz
20003_1141145630,Treatment/medication code: nitromin 400micrograms cfc-free spray,Binary,MLM,456276,121,456155,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1141145630.v1.fastGWA.gz
20003_1140911698,Treatment/medication code: slozem 120mg m/r capsule,Binary,MLM,456276,164,456112,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140911698.v1.fastGWA.gz
20003_1140860976,Treatment/medication code: imdur 60mg durule,Binary,LR,456276,168,456108,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140860976.v1.fastGWA.gz
20003_1141171646,Treatment/medication code: pioglitazone,Binary,LR,456276,917,455359,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1141171646.v1.fastGWA.gz
20003_1141171038,Treatment/medication code: oxycodone hydrochloride,Binary,LR,456276,103,456173,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1141171038.v1.fastGWA.gz
20003_1140860840,Treatment/medication code: nitrolingual 400micrograms spray,Binary,MLM,456276,470,455806,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140860840.v1.fastGWA.gz
20003_1140862438,Treatment/medication code: uniphyllin continus 200mg m/r tablet,Binary,LR,456276,219,456057,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140862438.v1.fastGWA.gz
20003_1140861008,Treatment/medication code: isosorbide dinitrate,Binary,LR,456276,104,456172,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140861008.v1.fastGWA.gz
20003_1141168108,Treatment/medication code: isotard 25xl m/r tablet,Binary,LR,456276,182,456094,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1141168108.v1.fastGWA.gz
20003_1140910512,Treatment/medication code: ismo - isosorbide mononitrate,Binary,LR,456276,154,456122,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20003_1140910512.v1.fastGWA.gz
20016,Fluid intelligence score,Continuous,MLM,146808,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20016.v1.fastGWA.gz
20018,Prospective memory result,Ordered_Categorical,MLM,150165,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20018.v1.fastGWA.gz
20019,Speech-reception-threshold (SRT) estimate (left),Continuous,MLM,143859,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20019.v1.fastGWA.gz
20021,Speech-reception-threshold (SRT) estimate (right),Continuous,MLM,143765,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20021.v1.fastGWA.gz
20022,Birth weight,Continuous,MLM,258857,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20022.v1.fastGWA.gz
20023,Mean time to correctly identify matches,Continuous,MLM,453043,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20023.v1.fastGWA.gz
20077,Number of diet questionnaires completed,Ordered_Categorical,MLM,195662,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20077.v1.fastGWA.gz
20079_6,Day-of-week questionnaire completion requested: Saturday,Binary,MLM,64001,11045,52956,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20079_6.v1.fastGWA.gz
20079_1,Day-of-week questionnaire completion requested: Monday,Binary,MLM,64001,10057,53944,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20079_1.v1.fastGWA.gz
20079_2,Day-of-week questionnaire completion requested: Tuesday,Binary,MLM,64001,10293,53708,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20079_2.v1.fastGWA.gz
20079_3,Day-of-week questionnaire completion requested: Wednesday,Binary,MLM,64001,10684,53317,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20079_3.v1.fastGWA.gz
20079_4,Day-of-week questionnaire completion requested: Thursday,Binary,MLM,64001,10756,53245,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20079_4.v1.fastGWA.gz
20079_5,Day-of-week questionnaire completion requested: Friday,Binary,MLM,64001,11010,52991,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20079_5.v1.fastGWA.gz
20079_7,Day-of-week questionnaire completion requested: Sunday,Binary,LR,64001,156,63845,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20079_7.v1.fastGWA.gz
20084_471,Vitamin and/or mineral supplement use: Multivitamin with multimineral,Binary,MLM,64001,3731,60270,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_471.v1.fastGWA.gz
20084_472,Vitamin and/or mineral supplement use: Fish oil,Binary,MLM,64001,15374,48627,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_472.v1.fastGWA.gz
20084_485,Vitamin and/or mineral supplement use: Calcium,Binary,MLM,64001,3617,60384,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_485.v1.fastGWA.gz
20084_478,Vitamin and/or mineral supplement use: Vitamin C,Binary,MLM,64001,4104,59897,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_478.v1.fastGWA.gz
20084_469,Vitamin and/or mineral supplement use: Multivitamin with iron,Binary,LR,64001,1606,62395,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_469.v1.fastGWA.gz
20084_474,Vitamin and/or mineral supplement use: Evening primrose,Binary,MLM,64001,2927,61074,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_474.v1.fastGWA.gz
20084_468,Vitamin and/or mineral supplement use: Multivitamin,Binary,LR,64001,4741,59260,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_468.v1.fastGWA.gz
20084_473,Vitamin and/or mineral supplement use: Glucosamine/chondroitin,Binary,MLM,64001,9683,54318,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_473.v1.fastGWA.gz
20084_470,Vitamin and/or mineral supplement use: Multivitamin with calcium,Binary,LR,64001,379,63622,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_470.v1.fastGWA.gz
20084_487,Vitamin and/or mineral supplement use: Zinc,Binary,LR,64001,1927,62074,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_487.v1.fastGWA.gz
20084_476,Vitamin and/or mineral supplement use: Vitamin B6,Binary,LR,64001,1452,62549,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_476.v1.fastGWA.gz
20084_479,Vitamin and/or mineral supplement use: Vitamin D,Binary,LR,64001,2049,61952,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_479.v1.fastGWA.gz
20084_483,Vitamin and/or mineral supplement use: Magnesium,Binary,MLM,64001,1018,62983,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_483.v1.fastGWA.gz
20084_480,Vitamin and/or mineral supplement use: Vitamin E,Binary,LR,64001,1229,62772,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_480.v1.fastGWA.gz
20084_488,Vitamin and/or mineral supplement use: Other vitamin,Binary,LR,64001,2401,61600,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_488.v1.fastGWA.gz
20084_477,Vitamin and/or mineral supplement use: Vitamin B12,Binary,LR,64001,1305,62696,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_477.v1.fastGWA.gz
20084_475,Vitamin and/or mineral supplement use: Vitamin A,Binary,LR,64001,631,63370,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_475.v1.fastGWA.gz
20084_481,Vitamin and/or mineral supplement use: Folic acid,Binary,LR,64001,820,63181,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_481.v1.fastGWA.gz
20084_486,Vitamin and/or mineral supplement use: Iron,Binary,LR,64001,894,63107,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_486.v1.fastGWA.gz
20084_484,Vitamin and/or mineral supplement use: Selenium,Binary,MLM,64001,1015,62986,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_484.v1.fastGWA.gz
20084_482,Vitamin and/or mineral supplement use: Chromium,Binary,LR,64001,264,63737,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20084_482.v1.fastGWA.gz
20086_10,Type of special diet followed: Low calorie,Binary,MLM,64001,7677,56324,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20086_10.v1.fastGWA.gz
20086_8,Type of special diet followed: Gluten-free,Binary,MLM,64001,1330,62671,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20086_8.v1.fastGWA.gz
20086_13,Type of special diet followed: Other,Binary,MLM,64001,2168,61833,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20086_13.v1.fastGWA.gz
20086_11,Type of special diet followed: Vegetarian,Binary,MLM,64001,2156,61845,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20086_11.v1.fastGWA.gz
20086_9,Type of special diet followed: Lactose-free,Binary,MLM,64001,890,63111,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20086_9.v1.fastGWA.gz
20086_12,Type of special diet followed: Vegan,Binary,LR,64001,161,63840,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20086_12.v1.fastGWA.gz
20089_465,Type of meals eaten: Home cooked meals,Binary,MLM,64001,51021,12980,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20089_465.v1.fastGWA.gz
20089_464,Type of meals eaten: Ready meals,Binary,MLM,64001,5003,58998,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20089_464.v1.fastGWA.gz
20089_463,Type of meals eaten: Bought sandwiches,Binary,LR,64001,5739,58262,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20089_463.v1.fastGWA.gz
20089_462,Type of meals eaten: Restaurant meals,Binary,MLM,64001,9685,54316,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20089_462.v1.fastGWA.gz
20089_461,Type of meals eaten: Takeaway meals,Binary,MLM,64001,2574,61427,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20089_461.v1.fastGWA.gz
20090_371,Type of fat/oil used in cooking: Polyunsaturated margarine,Binary,LR,64001,5221,58780,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_371.v1.fastGWA.gz
20090_383,Type of fat/oil used in cooking: Soya margarine,Binary,LR,64001,587,63414,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_383.v1.fastGWA.gz
20090_356,Type of fat/oil used in cooking: Rapeseed oil,Binary,MLM,64001,1452,62549,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_356.v1.fastGWA.gz
20090_352,Type of fat/oil used in cooking: Cooking fat unknown,Binary,MLM,64001,11212,52789,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_352.v1.fastGWA.gz
20090_353,Type of fat/oil used in cooking: Olive oil,Binary,LR,64001,22583,41418,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_353.v1.fastGWA.gz
20090_355,Type of fat/oil used in cooking: Vegetable oil,Binary,LR,64001,4913,59088,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_355.v1.fastGWA.gz
20090_354,Type of fat/oil used in cooking: Sunflower oil,Binary,LR,64001,7878,56123,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_354.v1.fastGWA.gz
20090_377,Type of fat/oil used in cooking: Dairy spread,Binary,MLM,64001,1576,62425,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_377.v1.fastGWA.gz
20090_359,Type of fat/oil used in cooking: Butter,Binary,MLM,64001,8219,55782,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_359.v1.fastGWA.gz
20090_365,Type of fat/oil used in cooking: Olive spread,Binary,LR,64001,3318,60683,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_365.v1.fastGWA.gz
20090_364,Type of fat/oil used in cooking: Lard,Binary,MLM,64001,665,63336,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_364.v1.fastGWA.gz
20090_357,Type of fat/oil used in cooking: Other oil,Binary,MLM,64001,696,63305,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_357.v1.fastGWA.gz
20090_389,Type of fat/oil used in cooking: Unknown/other soft margarine,Binary,LR,64001,958,63043,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_389.v1.fastGWA.gz
20090_396,Type of fat/oil used in cooking: Other type fat,Binary,MLM,64001,507,63494,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_396.v1.fastGWA.gz
20090_395,Type of fat/oil used in cooking: Hard margarine,Binary,LR,64001,200,63801,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_395.v1.fastGWA.gz
20090_372,Type of fat/oil used in cooking: Very low fat polyunsaturated margarine,Binary,LR,64001,372,63629,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_372.v1.fastGWA.gz
20090_380,Type of fat/oil used in cooking: Normal fat dairy spread,Binary,MLM,64001,640,63361,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_380.v1.fastGWA.gz
20090_373,Type of fat/oil used in cooking: Low fat polyunsaturated margarine,Binary,LR,64001,2370,61631,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_373.v1.fastGWA.gz
20090_360,Type of fat/oil used in cooking: Spreadable butter,Binary,MLM,64001,2527,61474,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_360.v1.fastGWA.gz
20090_367,Type of fat/oil used in cooking: Low fat olive spread for,Binary,LR,64001,1416,62585,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_367.v1.fastGWA.gz
20090_376,Type of fat/oil used in cooking: Unknown polyunsaturated margarine,Binary,LR,64001,174,63827,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_376.v1.fastGWA.gz
20090_361,Type of fat/oil used in cooking: Low fat butter,Binary,LR,64001,665,63336,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_361.v1.fastGWA.gz
20090_362,Type of fat/oil used in cooking: Normal fat butter,Binary,LR,64001,4644,59357,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_362.v1.fastGWA.gz
20090_368,Type of fat/oil used in cooking: Normal fat olive spread,Binary,LR,64001,983,63018,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_368.v1.fastGWA.gz
20090_379,Type of fat/oil used in cooking: Low fat dairy spread,Binary,LR,64001,637,63364,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_379.v1.fastGWA.gz
20090_385,Type of fat/oil used in cooking: Low fat soya margarine,Binary,LR,64001,194,63807,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_385.v1.fastGWA.gz
20090_363,Type of fat/oil used in cooking: Unknown fat butter,Binary,LR,64001,234,63767,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_363.v1.fastGWA.gz
20090_366,Type of fat/oil used in cooking: Very low fat olive spread,Binary,LR,64001,182,63819,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_366.v1.fastGWA.gz
20090_370,Type of fat/oil used in cooking: Unknown olive spread,Binary,LR,64001,206,63795,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_370.v1.fastGWA.gz
20090_374,Type of fat/oil used in cooking: Normal fat polyunsaturated margarine,Binary,LR,64001,929,63072,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_374.v1.fastGWA.gz
20090_386,Type of fat/oil used in cooking: Normal fat soya margarine,Binary,LR,64001,179,63822,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_386.v1.fastGWA.gz
20090_375,Type of fat/oil used in cooking: Cholesterol lowering polyunsaturated margarine,Binary,LR,64001,1017,62984,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_375.v1.fastGWA.gz
20090_394,Type of fat/oil used in cooking: Unknown soft margarine,Binary,LR,64001,260,63741,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_394.v1.fastGWA.gz
20090_369,Type of fat/oil used in cooking: Cholesterol lowering olive spread,Binary,LR,64001,287,63714,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_369.v1.fastGWA.gz
20090_391,Type of fat/oil used in cooking: Low fat soft margarine,Binary,LR,64001,255,63746,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_391.v1.fastGWA.gz
20090_392,Type of fat/oil used in cooking: Normal fat soft margarine,Binary,LR,64001,294,63707,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20090_392.v1.fastGWA.gz
